x,y
34.820915,32.119719
34.768823,32.074335
34.795649,32.082198
34.79357,32.132683
34.790589,32.044351
34.792115,32.070568
34.805803,32.058323
34.782812,32.06012
34.791961,32.051859
34.777854,32.086659
34.780726,32.053756
34.813893,32.119116
34.827122,32.122264
34.833374,32.120825
34.792983,32.050373
34.829028,32.123799
34.798073,32.109036
34.776266,32.105491
34.804837,32.051892
34.818975,32.108164
34.795571,32.088221
34.777796,32.063503
34.769392,32.054141
34.790094,32.110869
34.773893,32.086037
34.802385,32.118376
34.830389,32.125253
34.791942,32.091487
34.766734,32.07185
34.827181,32.106755
34.798537,32.090859
34.766761,32.06734
34.835172,32.115983
34.793379,32.13247
34.751814,32.047411
34.812545,32.052953
34.792555,32.051597
34.795092,32.085234
34.753045,32.055373
34.787895,32.065632
34.810265,32.049813
34.789365,32.098556
34.792083,32.062569
34.778462,32.110479
34.752186,32.041157
34.800422,32.106808
34.790485,32.104114
34.821328,32.116209
34.785778,32.113648
34.790605,32.046605
34.782134,32.066831
34.800682,32.112124
34.764767,32.0518
34.78646,32.118543
34.796953,32.088908
34.814158,32.117414
34.832851,32.109516
34.757525,32.051019
34.78147,32.08799
34.83984,32.118776
34.814989,32.110641
34.755996,32.042674
34.809906,32.049382
34.778287,32.050125
34.772432,32.092313
34.780147,32.078395
34.754925,32.045954
34.779331,32.073152
34.792921,32.045536
34.766405,32.047345
34.764496,32.057749
34.782145,32.082267
34.792558,32.085543
34.767572,32.062421
34.834479,32.108427
34.765951,32.063379
34.782588,32.062332
34.817462,32.110835
34.786686,32.068351
34.786309,32.098351
34.777572,32.06683
34.778265,32.064716
34.774931,32.074597
34.775791,32.074957
34.788239,32.055549
34.794813,32.093138
34.796663,32.120225
34.810792,32.05333
34.77226,32.09455
34.796388,32.062464
34.823512,32.11064
34.797323,32.106358
34.771173,32.059801
34.797518,32.056478
34.801953,32.046073
34.778215,32.043642
34.788408,32.07081
34.786349,32.068313
34.782854,32.076392
34.787869,32.110173
34.791876,32.083253
34.788181,32.082368
34.798141,32.112939
34.761566,32.041331
34.773024,32.070563
34.791645,32.101567
34.804583,32.122364
34.774017,32.078454
34.787605,32.07827
34.787333,32.079711
34.785835,32.123578
34.801974,32.057831
34.760716,32.064943
34.790895,32.123163
34.792021,32.087055
34.757864,32.042067
34.795887,32.058322
34.75422,32.04504
34.788941,32.091076
34.790478,32.053196
34.780262,32.091994
34.785513,32.113889
34.789453,32.056694
34.797708,32.085137
34.833515,32.121222
34.760966,32.056481
34.824632,32.107208
34.804838,32.047662
34.843362,32.120019
34.786096,32.068564
34.796166,32.068554
34.766893,32.069337
34.750693,32.053578
34.787208,32.07234
34.756386,32.054873
34.792749,32.104316
34.827677,32.11089
34.792257,32.049049
34.778647,32.060039
34.790983,32.046105
34.751347,32.054381
34.758823,32.055608
34.789938,32.082767
34.758834,32.054364
34.771876,32.090514
34.774123,32.074611
34.795115,32.107454
34.801837,32.050202
34.770445,32.058081
34.767496,32.078133
34.781894,32.10349
34.753705,32.053719
34.789606,32.114036
34.767183,32.06876
34.779394,32.097692
34.798672,32.107687
34.776216,32.052948
34.805955,32.051519
34.778691,32.043234
34.798665,32.050838
34.800638,32.061255
34.770736,32.068765
34.790905,32.070735
34.785889,32.084807
34.767237,32.061299
34.801485,32.058195
34.80561,32.121733
34.815501,32.122704
34.794653,32.104565
34.77977,32.080745
34.792912,32.117785
34.810702,32.044915
34.76048,32.054589
34.796066,32.093265
34.77839,32.04766
34.776691,32.102042
34.808385,32.049651
34.789494,32.05073
34.793355,32.04961
34.797551,32.052755
34.774494,32.070317
34.763545,32.062055
34.818174,32.118683
34.804314,32.050717
34.829247,32.117772
34.7888,32.11533
34.797411,32.07833
34.827608,32.10845
34.771278,32.067229
34.772307,32.068183
34.756673,32.054145
34.796604,32.090982
34.762677,32.045732
34.751994,32.055007
34.824184,32.117416
34.799589,32.048769
34.757201,32.040617
34.796618,32.121045
34.781573,32.056807
34.799934,32.065556
34.79107,32.077708
34.832908,32.123709
34.802321,32.046909
34.799996,32.04963
34.75929,32.059782
34.758088,32.047944
34.768843,32.065128
34.83639,32.124685
34.79582,32.123294
34.770011,32.073523
34.785413,32.092862
34.79344,32.069791
34.799279,32.06949
34.805226,32.121772
34.798367,32.056455
34.782849,32.076518
34.822087,32.114236
34.770381,32.078112
34.752486,32.052868
34.778629,32.05972
34.791012,32.046492
34.76704,32.071136
34.794464,32.079107
34.794577,32.085329
34.798875,32.051971
34.781516,32.117046
34.793573,32.12878
34.780069,32.057871
34.834264,32.118212
34.762813,32.041382
34.750218,32.047784
34.792637,32.049034
34.820824,32.127703
34.796328,32.085397
34.772452,32.083438
34.751713,32.054359
34.800122,32.1194
34.753998,32.047016
34.784965,32.073548
34.792051,32.113501
34.749358,32.049409
34.764118,32.060328
34.780888,32.040952
34.753613,32.053667
34.800415,32.070054
34.797277,32.106933
34.766668,32.075418
34.791904,32.051263
34.767289,32.068235
34.777474,32.042522
34.780345,32.098767
34.774615,32.068156
34.759108,32.046042
34.829183,32.122697
34.760792,32.045355
34.779111,32.065597
34.779127,32.067911
34.761013,32.054258
34.827575,32.114673
34.797885,32.117608
34.817322,32.109772
34.811191,32.048136
34.777367,32.046322
34.779141,32.051015
34.828199,32.121656
34.772745,32.042092
34.791059,32.055945
34.80126,32.126296
34.794022,32.055827
34.839517,32.119784
34.811955,32.122246
34.770084,32.081434
34.792149,32.05662
34.791357,32.092228
34.77911,32.060188
34.776217,32.088889
34.769612,32.042818
34.825259,32.114679
34.778613,32.069645
34.777616,32.054704
34.819691,32.120131
34.794669,32.093739
34.83554,32.108398
34.797018,32.069677
34.786999,32.049425
34.791762,32.092733
34.756284,32.052943
34.764523,32.067595
34.786432,32.094231
34.750607,32.053833
34.798208,32.071453
34.779805,32.082369
34.790085,32.073966
34.782333,32.071278
34.787337,32.052253
34.770118,32.087482
34.816448,32.123288
34.798704,32.109967
34.782049,32.050944
34.830679,32.108021
34.801612,32.046178
34.763372,32.042625
34.764329,32.042669
34.769807,32.086159
34.774148,32.054437
34.748844,32.049763
34.753713,32.050863
34.767755,32.065133
34.815357,32.122829
34.782773,32.121317
34.790595,32.06879
34.753811,32.055427
34.750913,32.053667
34.825229,32.119156
34.797959,32.115303
34.800407,32.069034
34.774787,32.084832
34.746351,32.041016
34.812491,32.110423
34.795955,32.122467
34.800912,32.106951
34.775281,32.088595
34.781409,32.07803
34.79814,32.048589
34.767954,32.067368
34.784205,32.054146
34.760258,32.053203
34.801992,32.126309
34.773672,32.046314
34.792124,32.092265
34.777484,32.099092
34.792816,32.050187
34.788435,32.076979
34.756402,32.056721
34.831855,32.127277
34.773789,32.072854
34.750636,32.042767
34.800511,32.059705
34.794776,32.053871
34.791812,32.08076
34.785984,32.079817
34.760318,32.053984
34.772806,32.052295
34.785524,32.091594
34.77749,32.080616
34.785527,32.08567
34.77792,32.090859
34.768513,32.045369
34.797781,32.093791
34.782348,32.054855
34.796998,32.090775
34.793867,32.058102
34.760356,32.051692
34.785509,32.051868
34.796162,32.066241
34.771121,32.090418
34.800389,32.060715
34.835786,32.108881
34.770276,32.043364
34.763357,32.053122
34.753797,32.04195
34.780586,32.081447
34.77429,32.040726
34.762309,32.047238
34.763009,32.050827
34.778438,32.086861
34.821479,32.115062
34.803018,32.047267
34.804697,32.059973
34.756695,32.045695
34.786362,32.071812
34.756773,32.050623
34.787079,32.102362
34.798216,32.114626
34.803731,32.059484
34.761609,32.044441
34.774418,32.055258
34.77272,32.063337
34.803728,32.051333
34.765856,32.041421
34.775357,32.064145
34.756678,32.055192
34.79432,32.060949
34.816691,32.106529
34.812717,32.122949
34.775251,32.066496
34.797568,32.112909
34.8151,32.122605
34.833503,32.127314
34.801386,32.045896
34.812971,32.051427
34.822804,32.116977
34.757654,32.050623
34.840042,32.113612
34.77037,32.046275
34.794249,32.097635
34.82769,32.123999
34.770493,32.061012
34.790018,32.047916
34.773278,32.045149
34.778984,32.073222
34.788035,32.070442
34.777574,32.083416
34.764121,32.051953
34.798915,32.060777
34.796293,32.066176
34.76586,32.070854
34.786795,32.056298
34.775002,32.042737
34.773552,32.066369
34.776213,32.08666
34.762899,32.051951
34.756813,32.045805
34.775536,32.058639
34.79839,32.066381
34.764014,32.061605
34.796768,32.08115
34.795019,32.055525
34.831523,32.119301
34.832344,32.118374
34.792189,32.054326
34.807506,32.054461
34.781917,32.118441
34.797205,32.045961
34.776912,32.051947
34.788025,32.078585
34.759559,32.048417
34.756018,32.049142
34.783034,32.098673
34.790636,32.05318
34.783817,32.069408
34.778637,32.055463
34.803128,32.044867
34.808397,32.049786
34.773637,32.081855
34.783726,32.06261
34.787615,32.054329
34.772035,32.08059
34.784654,32.082424
34.769478,32.055689
34.819225,32.107073
34.767104,32.078314
34.780763,32.084205
34.749555,32.047433
34.789704,32.045159
34.775957,32.087255
34.789756,32.107501
34.82541,32.111273
34.822921,32.125436
34.775292,32.04255
34.789539,32.046464
34.775865,32.067166
34.771674,32.063157
34.775537,32.060042
34.801821,32.058671
34.786857,32.072795
34.798765,32.068136
34.80472,32.046973
34.797347,32.09481
34.796855,32.059316
34.813272,32.116595
34.79791,32.066951
34.762557,32.045113
34.788109,32.102487
34.783876,32.098656
34.780971,32.042998
34.797812,32.089607
34.833632,32.1268
34.792895,32.102963
34.753645,32.050516
34.78783,32.05741
34.74806,32.043631
34.761721,32.040352
34.804744,32.051451
34.810246,32.056235
34.782434,32.049362
34.773174,32.057932
34.787692,32.069785
34.776583,32.049127
34.775268,32.064946
34.794964,32.057829
34.820125,32.12227
34.771271,32.085258
34.793025,32.044575
34.841696,32.111233
34.778405,32.068146
34.766855,32.055302
34.770921,32.063789
34.774748,32.043099
34.771951,32.042644
34.83946,32.117638
34.816377,32.123225
34.790664,32.1039
34.772334,32.084981
34.792646,32.092313
34.793439,32.105394
34.774523,32.092438
34.786053,32.079931
34.784241,32.095409
34.829685,32.115727
34.808113,32.11985
34.789959,32.073113
34.796249,32.105909
34.829575,32.118203
34.760083,32.055931
34.761609,32.06617
34.79227,32.127535
34.781501,32.060364
34.776056,32.097248
34.826219,32.11502
34.76948,32.054961
34.791741,32.068622
34.800182,32.093225
34.805924,32.11891
34.795675,32.09737
34.776227,32.083572
34.774308,32.066854
34.791072,32.056652
34.797798,32.048098
34.777393,32.102224
34.767786,32.070564
34.774037,32.078951
34.767609,32.051243
34.798488,32.069083
34.796123,32.130968
34.746692,32.044877
34.776481,32.082244
34.797962,32.085398
34.793153,32.108402
34.775253,32.075443
34.787135,32.084238
34.795012,32.127874
34.768653,32.04457
34.773913,32.08297
34.78187,32.068034
34.786335,32.057122
34.831787,32.107835
34.752517,32.053488
34.754735,32.055452
34.774649,32.081368
34.831725,32.118136
34.755146,32.046858
34.817606,32.121116
34.775007,32.075505
34.758545,32.059449
34.797346,32.090826
34.759266,32.046026
34.780435,32.041388
34.827327,32.107115
34.770461,32.086382
34.816551,32.111046
34.780087,32.076276
34.773616,32.062081
34.772576,32.092172
34.800829,32.057021
34.795776,32.105754
34.780435,32.070158
34.825544,32.117792
34.792672,32.050317
34.802231,32.045247
34.775365,32.061229
34.775423,32.053561
34.773617,32.050128
34.813218,32.121665
34.763601,32.056634
34.793327,32.069767
34.786676,32.072183
34.801617,32.04729
34.794236,32.069071
34.788653,32.076895
34.788349,32.088175
34.819586,32.109717
34.769765,32.04682
34.791409,32.079246
34.757491,32.047743
34.799183,32.112291
34.754511,32.045283
34.828357,32.116725
34.78391,32.090098
34.768809,32.075448
34.747524,32.042958
34.797972,32.047118
34.767262,32.078314
34.767928,32.060805
34.822489,32.11806
34.808343,32.107251
34.834012,32.11707
34.835555,32.117244
34.751545,32.050249
34.775081,32.061605
34.833803,32.109138
34.794204,32.10365
34.752646,32.050922
34.81015,32.054648
34.748783,32.041719
34.788635,32.046271
34.821468,32.120856
34.76082,32.060947
34.82689,32.107082
34.793951,32.053491
34.764326,32.062911
34.803654,32.047741
34.815813,32.113771
34.770728,32.056273
34.779797,32.095023
34.83985,32.117297
34.797881,32.109068
34.77461,32.076684
34.775773,32.06846
34.813593,32.045924
34.820923,32.115585
34.779925,32.080667
34.781274,32.057271
34.835731,32.116314
34.752946,32.047722
34.791964,32.124957
34.783093,32.059024
34.815994,32.122825
34.774325,32.075986
34.807038,32.120115
34.801334,32.05452
34.746966,32.046165
34.801699,32.049783
34.755749,32.042456
34.791807,32.10671
34.767193,32.078811
34.769524,32.081462
34.788271,32.08703
34.758856,32.048435
34.773288,32.062275
34.782611,32.049722
34.800555,32.114734
34.787232,32.077996
34.792804,32.064163
34.798897,32.067929
34.767623,32.075414
34.83442,32.120751
34.773351,32.085512
34.749682,32.048671
34.839115,32.123708
34.782376,32.080869
34.769111,32.060583
34.777876,32.056322
34.821558,32.11417
34.784907,32.110729
34.77636,32.105697
34.798354,32.054872
34.83988,32.11425
34.750981,32.052099
34.78659,32.082685
34.829783,32.12745
34.768766,32.060926
34.768658,32.075353
34.759067,32.047249
34.773228,32.050358
34.797596,32.068873
34.793021,32.046787
34.832627,32.113303
34.790201,32.04704
34.836522,32.118889
34.790857,32.04554
34.790959,32.053006
34.804668,32.120577
34.773546,32.063595
34.796664,32.116222
34.816952,32.121061
34.75121,32.040632
34.77356,32.058022
34.775209,32.088292
34.765086,32.068149
34.782099,32.101219
34.838323,32.120794
34.796875,32.063076
34.801055,32.123492
34.777789,32.08012
34.786496,32.072403
34.77718,32.06678
34.791472,32.115693
34.797138,32.053547
34.791379,32.068129
34.790348,32.054778
34.787494,32.093813
34.793531,32.046315
34.82265,32.112319
34.791051,32.068376
34.798116,32.068376
34.774585,32.087759
34.799282,32.116728
34.791897,32.117199
34.777141,32.068358
34.822917,32.107197
34.791115,32.052014
34.782793,32.077301
34.77443,32.052091
34.795401,32.132789
34.775753,32.078934
34.832247,32.1176
34.791894,32.120643
34.79864,32.12022
34.792673,32.052677
34.801167,32.077548
34.798047,32.123233
34.804307,32.105476
34.805909,32.123916
34.779722,32.092202
34.782901,32.07626
34.777366,32.059701
34.776199,32.06335
34.810519,32.056887
34.837574,32.11951
34.769345,32.052931
34.783843,32.06639
34.785175,32.054491
34.798133,32.060731
34.797088,32.046053
34.765113,32.055129
34.77612,32.067088
34.779402,32.041886
34.814012,32.112351
34.818023,32.113725
34.820276,32.120251
34.76821,32.070054
34.781068,32.079507
34.829906,32.109017
34.771073,32.090369
34.780422,32.059822
34.823093,32.112164
34.812191,32.117327
34.814012,32.117001
34.781768,32.093449
34.78411,32.077636
34.818115,32.107817
34.780093,32.076672
34.792675,32.046474
34.753135,32.055104
34.767081,32.078404
34.823222,32.109658
34.793871,32.115558
34.810368,32.044949
34.779773,32.088738
34.798289,32.052794
34.774347,32.042699
34.805862,32.10771
34.767007,32.081269
34.772974,32.044972
34.803434,32.122673
34.772849,32.056866
34.796242,32.092246
34.789992,32.051463
34.817387,32.108904
34.78885,32.102516
34.792855,32.049376
34.770771,32.056586
34.784442,32.071626
34.833725,32.111804
34.792108,32.123083
34.788087,32.049262
34.776485,32.086596
34.78687,32.077061
34.77473,32.089641
34.806103,32.124122
34.770331,32.090881
34.79443,32.061306
34.773842,32.080935
34.791828,32.082207
34.807685,32.046533
34.796868,32.097848
34.826227,32.115168
34.800093,32.047884
34.795831,32.062189
34.794672,32.097637
34.769999,32.08129
34.776098,32.049049
34.78517,32.059187
34.836251,32.11494
34.792837,32.059924
34.795176,32.05163
34.828778,32.110934
34.749849,32.041941
34.763482,32.050324
34.762976,32.046073
34.759781,32.055354
34.755979,32.048145
34.802894,32.045084
34.793881,32.075967
34.765588,32.060907
34.781031,32.055617
34.791871,32.090685
34.78866,32.080785
34.773535,32.073524
34.798209,32.061906
34.768111,32.066432
34.776583,32.049805
34.780081,32.061472
34.770876,32.045543
34.773336,32.045169
34.791943,32.046511
34.775612,32.086702
34.797373,32.115542
34.767439,32.041969
34.793958,32.086646
34.792894,32.123695
34.772629,32.051741
34.818708,32.108899
34.791719,32.046212
34.800964,32.069863
34.769582,32.040528
34.840355,32.111643
34.789738,32.04852
34.753134,32.043243
34.793185,32.109034
34.750685,32.04521
34.797216,32.067595
34.768381,32.066219
34.775952,32.07892
34.792778,32.125303
34.756431,32.05135
34.776688,32.040807
34.783391,32.078286
34.793927,32.090116
34.821401,32.106064
34.785255,32.085338
34.821907,32.12168
34.755939,32.041526
34.77575,32.059712
34.792353,32.120202
34.82762,32.107149
34.786833,32.118252
34.778672,32.05285
34.749411,32.048589
34.830539,32.121836
34.750264,32.047868
34.77647,32.04762
34.749186,32.048071
34.820414,32.109515
34.782741,32.082633
34.822893,32.109833
34.784572,32.111741
34.804282,32.127156
34.773527,32.083044
34.777535,32.072097
34.784359,32.082182
34.781417,32.092037
34.842001,32.121913
34.776927,32.078987
34.78931,32.085532
34.794063,32.123526
34.78801,32.069492
34.795295,32.105157
34.761866,32.065092
34.832277,32.119395
34.762674,32.064607
34.774281,32.060873
34.774666,32.096904
34.781993,32.071419
34.788867,32.080549
34.784748,32.059168
34.783916,32.092589
34.780225,32.056534
34.761015,32.040332
34.812161,32.053066
34.752848,32.053381
34.767137,32.078563
34.815539,32.122276
34.780936,32.101724
34.813602,32.047324
34.799354,32.070103
34.780091,32.059101
34.792325,32.120041
34.796071,32.047892
34.779754,32.099567
34.791573,32.058497
34.795572,32.105022
34.828825,32.117535
34.801334,32.045088
34.792103,32.072621
34.757564,32.057026
34.79105,32.053263
34.776003,32.072135
34.786978,32.051044
34.757312,32.050928
34.798395,32.068142
34.825878,32.124387
34.797603,32.054201
34.774023,32.069127
34.822005,32.109506
34.77906,32.073635
34.782963,32.055403
34.834774,32.124319
34.779182,32.073562
34.83316,32.11531
34.760271,32.051488
34.75658,32.055055
34.796528,32.059027
34.773989,32.078599
34.802774,32.061157
34.761215,32.06513
34.751242,32.053423
34.781583,32.065402
34.797353,32.071165
34.792819,32.069775
34.763853,32.040403
34.790928,32.044663
34.779794,32.08048
34.755091,32.04029
34.779174,32.041167
34.75353,32.054186
34.774249,32.056889
34.792566,32.099173
34.830039,32.122904
34.805411,32.118919
34.788853,32.086845
34.838402,32.117189
34.779868,32.071105
34.796795,32.063188
34.759808,32.0497
34.820831,32.113017
34.776344,32.105854
34.792805,32.053258
34.837885,32.114328
34.797244,32.061335
34.748208,32.042304
34.804647,32.059821
34.832049,32.10866
34.797896,32.120865
34.759037,32.055816
34.807586,32.112457
34.751096,32.052657
34.797086,32.078104
34.825791,32.11202
34.776898,32.047415
34.797234,32.070236
34.837218,32.11316
34.787059,32.051723
34.777307,32.089017
34.806335,32.056667
34.756491,32.055296
34.770407,32.087951
34.772389,32.056313
34.826784,32.128524
34.79875,32.071008
34.790076,32.115184
34.763521,32.049972
34.790945,32.042671
34.831178,32.127272
34.800303,32.067009
34.819669,32.116946
34.779203,32.048593
34.778126,32.084808
34.785522,32.070383
34.784426,32.116029
34.792798,32.069692
34.793255,32.072642
34.788825,32.071059
34.791361,32.083272
34.774821,32.086716
34.822943,32.109012
34.794343,32.107888
34.797355,32.062437
34.833132,32.123149
34.787264,32.05817
34.775504,32.040852
34.790558,32.090379
34.840178,32.114441
34.813586,32.047144
34.749519,32.043327
34.806782,32.124865
34.747081,32.041376
34.77169,32.092903
34.807098,32.044833
34.804267,32.124455
34.800052,32.045447
34.791435,32.121207
34.771459,32.081433
34.777272,32.042405
34.801603,32.111324
34.776761,32.074571
34.757402,32.054412
34.752546,32.052943
34.776094,32.100188
34.78193,32.090186
34.790183,32.087987
34.839933,32.117822
34.802986,32.10209
34.803143,32.110727
34.769969,32.085174
34.791499,32.075408
34.835124,32.122603
34.788074,32.11207
34.817548,32.109413
34.806064,32.055294
34.773708,32.081176
34.79245,32.09336
34.834874,32.118975
34.786256,32.072703
34.833747,32.107944
34.779745,32.089166
34.826446,32.106913
34.789767,32.09385
34.772796,32.042589
34.83384,32.11904
34.799478,32.070025
34.811815,32.053748
34.782844,32.057895
34.762795,32.060961
34.781543,32.075394
34.77512,32.092539
34.760498,32.062373
34.81187,32.121761
34.79108,32.130119
34.792507,32.114325
34.779949,32.056534
34.820333,32.12116
34.778998,32.060267
34.763711,32.056436
34.80616,32.107916
34.786945,32.101152
34.819828,32.114928
34.759623,32.059117
34.783782,32.054198
34.767127,32.056243
34.77274,32.066374
34.828376,32.117828
34.813477,32.120029
34.803688,32.126524
34.807068,32.057461
34.766637,32.055817
34.780041,32.085738
34.77058,32.06376
34.79789,32.064057
34.792318,32.052097
34.773157,32.069929
34.765059,32.055658
34.806388,32.121715
34.821686,32.118638
34.789737,32.05176
34.835369,32.110335
34.796818,32.088239
34.761726,32.064772
34.763147,32.057558
34.797856,32.050569
34.774824,32.092497
34.793172,32.08886
34.766072,32.063665
34.792932,32.124946
34.779716,32.072046
34.777233,32.094333
34.826642,32.121516
34.813498,32.122222
34.796058,32.056281
34.772905,32.088694
34.802023,32.121472
34.824685,32.110978
34.798634,32.076216
34.79777,32.121071
34.798833,32.062324
34.770856,32.081946
34.798517,32.055691
34.806231,32.12251
34.750142,32.047129
34.791139,32.083311
34.817886,32.114166
34.792715,32.056998
34.780545,32.043266
34.791638,32.084651
34.804036,32.059129
34.756701,32.043231
34.797873,32.113602
34.775332,32.058277
34.780704,32.084028
34.806321,32.057013
34.772569,32.060335
34.766647,32.043896
34.780767,32.101166
34.781594,32.064187
34.766072,32.06162
34.840995,32.118007
34.797278,32.061892
34.780085,32.068121
34.799652,32.06661
34.767116,32.043352
34.802728,32.045612
34.819069,32.105968
34.775643,32.061938
34.802075,32.058526
34.828175,32.113084
34.797366,32.109399
34.751268,32.053177
34.775055,32.075712
34.796637,32.043033
34.799839,32.08075
34.783282,32.048934
34.773256,32.062915
34.798279,32.051213
34.771573,32.063888
34.785673,32.08903
34.761639,32.065505
34.804796,32.04582
34.833319,32.123426
34.815617,32.107253
34.760418,32.062975
34.784136,32.082782
34.777815,32.095916
34.770936,32.053718
34.796439,32.044337
34.796933,32.059546
34.820209,32.118114
34.798685,32.116032
34.814531,32.110223
34.775744,32.078808
34.837846,32.110975
34.831742,32.126948
34.760209,32.059508
34.840285,32.115048
34.790916,32.05286
34.783258,32.059735
34.804482,32.123115
34.777841,32.043068
34.761772,32.066336
34.777641,32.069864
34.789739,32.048244
34.769816,32.085543
34.798839,32.069761
34.790491,32.115839
34.787051,32.089422
34.789824,32.103076
34.759847,32.055841
34.751001,32.054086
34.760417,32.054778
34.779577,32.072442
34.77563,32.069969
34.781654,32.059866
34.794477,32.05798
34.78659,32.095482
34.80681,32.052753
34.797991,32.066297
34.796222,32.103458
34.771868,32.057649
34.792296,32.06978
34.789243,32.046065
34.7794,32.073329
34.831308,32.124586
34.800677,32.075786
34.776569,32.080361
34.795085,32.11398
34.791224,32.118082
34.796863,32.080482
34.786414,32.072703
34.774375,32.066748
34.75,32.047987
34.755529,32.048143
34.776967,32.071901
34.77465,32.082301
34.778858,32.04754
34.792709,32.086375
34.773169,32.079273
34.795268,32.113505
34.794788,32.048763
34.800402,32.057871
34.786253,32.084236
34.821031,32.117694
34.818185,32.105893
34.78406,32.062476
34.795529,32.120472
34.749693,32.041506
34.786989,32.072673
34.77884,32.054906
34.791517,32.080331
34.797464,32.044398
34.795352,32.095571
34.803174,32.045718
34.76775,32.043475
34.766231,32.065929
34.795501,32.052771
34.774971,32.058911
34.791934,32.116686
34.804475,32.049814
34.779034,32.08034
34.83184,32.12506
34.809131,32.042922
34.766422,32.063004
34.799848,32.105888
34.76308,32.066773
34.778521,32.043635
34.802026,32.050657
34.777722,32.046505
34.755991,32.052834
34.763887,32.064284
34.804962,32.045475
34.800234,32.067511
34.782251,32.09448
34.774537,32.068956
34.777428,32.102082
34.782663,32.090413
34.766878,32.047395
34.76946,32.085451
34.790748,32.054027
34.780126,32.072519
34.770952,32.070607
34.789824,32.084416
34.772307,32.053662
34.790244,32.089059
34.779859,32.087518
34.784803,32.063764
34.794098,32.060953
34.769961,32.071038
34.784863,32.054334
34.771806,32.05045
34.809646,32.056126
34.753019,32.047513
34.77907,32.073427
34.796405,32.058468
34.793036,32.126287
34.794493,32.131354
34.783315,32.085398
34.7966,32.069723
34.778988,32.088669
34.786517,32.117173
34.840815,32.114249
34.800068,32.067945
34.767417,32.07039
34.803432,32.050573
34.793618,32.096803
34.792585,32.092622
34.798924,32.074236
34.779871,32.06782
34.812889,32.045647
34.773132,32.0441
34.769739,32.085306
34.784147,32.066482
34.772493,32.066903
34.794581,32.115246
34.814979,32.113691
34.840863,32.121506
34.789436,32.071345
34.771279,32.063024
34.801655,32.110546
34.78664,32.072704
34.779483,32.043649
34.793352,32.069723
34.773078,32.055096
34.813571,32.046635
34.802709,32.048004
34.793775,32.072952
34.771473,32.083875
34.804585,32.10569
34.747024,32.046339
34.762647,32.042011
34.768616,32.064902
34.782322,32.094187
34.77737,32.05339
34.797231,32.11584
34.792468,32.126537
34.767229,32.068763
34.776045,32.069946
34.799086,32.097012
34.78802,32.05105
34.771346,32.052641
34.783912,32.078282
34.776106,32.083583
34.817491,32.11395
34.751103,32.053581
34.793031,32.049323
34.766758,32.062247
34.776837,32.058725
34.832909,32.114516
34.7764,32.061594
34.822393,32.109099
34.750565,32.04524
34.773918,32.060143
34.766138,32.047318
34.784693,32.072815
34.811394,32.05383
34.745558,32.040461
34.770657,32.08543
34.789968,32.088994
34.799307,32.064125
34.796394,32.057792
34.794241,32.052156
34.756813,32.056841
34.792707,32.077212
34.767117,32.07812
34.813893,32.112254
34.792381,32.06973
34.819392,32.108769
34.769366,32.053123
34.788822,32.060486
34.79778,32.0895
34.793474,32.068629
34.762815,32.050894
34.835682,32.127204
34.829733,32.122489
34.767946,32.079393
34.788429,32.116462
34.790862,32.073762
34.76345,32.046588
34.79259,32.115112
34.798958,32.125734
34.77964,32.051414
34.799718,32.097222
34.753268,32.055217
34.777461,32.093834
34.791129,32.050703
34.792319,32.079146
34.76614,32.064755
34.793006,32.084533
34.770421,32.058396
34.78896,32.10011
34.776226,32.077104
34.83744,32.111725
34.748658,32.047176
34.827929,32.120349
34.762823,32.05171
34.764555,32.056503
34.825445,32.109735
34.816936,32.115698
34.787566,32.078417
34.77378,32.072023
34.749904,32.048904
34.770314,32.086153
34.780305,32.041139
34.771824,32.063181
34.790957,32.049405
34.777393,32.09912
34.786857,32.072755
34.800539,32.093804
34.790837,32.043607
34.786287,32.072703
34.762191,32.042579
34.765329,32.049548
34.760915,32.045778
34.796049,32.079398
34.803627,32.059747
34.79768,32.05434
34.803861,32.105139
34.786035,32.06975
34.796631,32.057974
34.751577,32.054238
34.772298,32.094646
34.794784,32.10746
34.811942,32.122608
34.802549,32.047307
34.752252,32.055025
34.765233,32.056451
34.778632,32.065947
34.774389,32.093509
34.773821,32.065439
34.767058,32.070459
34.818687,32.112003
34.798018,32.077258
34.795072,32.070181
34.800671,32.077631
34.803334,32.052113
34.79192,32.117328
34.830178,32.11976
34.779873,32.064636
34.823915,32.108006
34.800531,32.118949
34.807912,32.119923
34.789551,32.101247
34.82462,32.118292
34.747345,32.042073
34.800656,32.077717
34.758913,32.055116
34.788766,32.056016
34.806557,32.118455
34.805499,32.061374
34.775793,32.045212
34.806314,32.055193
34.780334,32.058081
34.794764,32.048246
34.786334,32.066531
34.803689,32.046861
34.816684,32.123591
34.792643,32.128517
34.773936,32.079651
34.787069,32.071963
34.82845,32.126222
34.772482,32.06889
34.786112,32.084517
34.780082,32.043968
34.803624,32.104381
34.757164,32.050201
34.784864,32.115233
34.820504,32.106117
34.774555,32.057714
34.777606,32.072031
34.774069,32.070319
34.772427,32.051287
34.755683,32.046983
34.797813,32.058211
34.774104,32.073404
34.799779,32.121277
34.802127,32.048336
34.769427,32.053656
34.780052,32.079097
34.763826,32.062831
34.754628,32.053925
34.769295,32.085478
